timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732391521269,3449,daraz,200,OK,Thread Group 1-2,text,true,,500823,236,20,20,https://www.daraz.com.bd/,128,0,61
1732391521269,128,daraz-0,301,Moved Permanently,Thread Group 1-2,text,true,,634,118,20,20,http://www.daraz.com.bd/,128,0,61
1732391521398,3320,daraz-1,200,OK,Thread Group 1-2,text,true,,500189,118,20,20,https://www.daraz.com.bd/,454,0,203
1732391521166,3756,daraz,200,OK,Thread Group 1-1,text,true,,500481,236,20,20,https://www.daraz.com.bd/,231,0,163
1732391521166,231,daraz-0,301,Moved Permanently,Thread Group 1-1,text,true,,634,118,20,20,http://www.daraz.com.bd/,231,0,163
1732391521398,3524,daraz-1,200,OK,Thread Group 1-1,text,true,,499847,118,20,20,https://www.daraz.com.bd/,465,0,192
1732391521366,4072,daraz,200,OK,Thread Group 1-3,text,true,,499818,236,20,20,https://www.daraz.com.bd/,111,0,60
1732391521366,111,daraz-0,301,Moved Permanently,Thread Group 1-3,text,true,,634,118,20,20,http://www.daraz.com.bd/,111,0,60
1732391521478,3960,daraz-1,200,OK,Thread Group 1-3,text,true,,499184,118,20,20,https://www.daraz.com.bd/,443,0,182
1732391521469,4573,daraz,200,OK,Thread Group 1-4,text,true,,500182,236,20,20,https://www.daraz.com.bd/,115,0,63
1732391521469,116,daraz-0,301,Moved Permanently,Thread Group 1-4,text,true,,634,118,20,20,http://www.daraz.com.bd/,115,0,63
1732391521586,4456,daraz-1,200,OK,Thread Group 1-4,text,true,,499548,118,20,20,https://www.daraz.com.bd/,458,0,177
1732391521567,5126,daraz,200,OK,Thread Group 1-5,text,true,,498953,236,20,20,https://www.daraz.com.bd/,109,0,54
1732391521567,109,daraz-0,301,Moved Permanently,Thread Group 1-5,text,true,,634,118,20,20,http://www.daraz.com.bd/,109,0,54
1732391521677,5016,daraz-1,200,OK,Thread Group 1-5,text,true,,498319,118,20,20,https://www.daraz.com.bd/,456,0,172
1732391521870,5734,daraz,200,OK,Thread Group 1-8,text,true,,499920,236,20,20,https://www.daraz.com.bd/,106,0,56
1732391521870,106,daraz-0,301,Moved Permanently,Thread Group 1-8,text,true,,634,118,20,20,http://www.daraz.com.bd/,106,0,56
1732391521977,5627,daraz-1,200,OK,Thread Group 1-8,text,true,,499286,118,20,20,https://www.daraz.com.bd/,458,0,180
1732391521768,5845,daraz,200,OK,Thread Group 1-7,text,true,,500790,236,20,20,https://www.daraz.com.bd/,110,0,55
1732391521768,111,daraz-0,301,Moved Permanently,Thread Group 1-7,text,true,,634,118,20,20,http://www.daraz.com.bd/,110,0,55
1732391521879,5734,daraz-1,200,OK,Thread Group 1-7,text,true,,500156,118,20,20,https://www.daraz.com.bd/,381,0,167
1732391521667,6052,daraz,200,OK,Thread Group 1-6,text,true,,498969,236,20,20,https://www.daraz.com.bd/,102,0,51
1732391521667,102,daraz-0,301,Moved Permanently,Thread Group 1-6,text,true,,634,118,20,20,http://www.daraz.com.bd/,102,0,51
1732391521770,5949,daraz-1,200,OK,Thread Group 1-6,text,true,,498335,118,20,20,https://www.daraz.com.bd/,470,0,172
1732391521968,7188,daraz,200,OK,Thread Group 1-9,text,true,,498985,236,20,20,https://www.daraz.com.bd/,102,0,51
1732391521968,102,daraz-0,301,Moved Permanently,Thread Group 1-9,text,true,,634,118,20,20,http://www.daraz.com.bd/,102,0,51
1732391522071,7085,daraz-1,200,OK,Thread Group 1-9,text,true,,498351,118,20,20,https://www.daraz.com.bd/,408,0,182
1732391522368,7092,daraz,200,OK,Thread Group 1-12,text,true,,499912,236,20,20,https://www.daraz.com.bd/,105,0,52
1732391522368,105,daraz-0,301,Moved Permanently,Thread Group 1-12,text,true,,634,118,20,20,http://www.daraz.com.bd/,105,0,52
1732391522474,6986,daraz-1,200,OK,Thread Group 1-12,text,true,,499278,118,20,20,https://www.daraz.com.bd/,750,0,390
1732391522171,7590,daraz,200,OK,Thread Group 1-11,text,true,,500165,236,20,20,https://www.daraz.com.bd/,106,0,53
1732391522171,106,daraz-0,301,Moved Permanently,Thread Group 1-11,text,true,,634,118,20,20,http://www.daraz.com.bd/,106,0,53
1732391522277,7484,daraz-1,200,OK,Thread Group 1-11,text,true,,499531,118,20,20,https://www.daraz.com.bd/,536,0,197
1732391522467,7618,daraz,200,OK,Thread Group 1-13,text,true,,500756,236,20,20,https://www.daraz.com.bd/,204,0,62
1732391522467,204,daraz-0,301,Moved Permanently,Thread Group 1-13,text,true,,634,118,20,20,http://www.daraz.com.bd/,204,0,62
1732391522672,7413,daraz-1,200,OK,Thread Group 1-13,text,true,,500122,118,20,20,https://www.daraz.com.bd/,955,0,514
1732391522284,8722,daraz,200,OK,Thread Group 1-10,text,true,,500829,236,20,20,https://www.daraz.com.bd/,131,0,68
1732391522284,131,daraz-0,301,Moved Permanently,Thread Group 1-10,text,true,,634,118,20,20,http://www.daraz.com.bd/,131,0,68
1732391522415,8591,daraz-1,200,OK,Thread Group 1-10,text,true,,500195,118,20,20,https://www.daraz.com.bd/,667,0,300
1732391524924,6508,daraz,200,OK,Thread Group 1-1,text,true,,500752,236,20,20,https://www.daraz.com.bd/,312,0,0
1732391524924,312,daraz-0,301,Moved Permanently,Thread Group 1-1,text,true,,634,118,20,20,http://www.daraz.com.bd/,312,0,0
1732391525236,6196,daraz-1,200,OK,Thread Group 1-1,text,true,,500118,118,20,20,https://www.daraz.com.bd/,564,0,0
1732391524723,6789,daraz,200,OK,Thread Group 1-2,text,true,,498967,236,20,20,https://www.daraz.com.bd/,286,0,0
1732391524723,286,daraz-0,301,Moved Permanently,Thread Group 1-2,text,true,,634,118,20,20,http://www.daraz.com.bd/,286,0,0
1732391525009,6503,daraz-1,200,OK,Thread Group 1-2,text,true,,498333,118,20,20,https://www.daraz.com.bd/,598,0,0
1732391526694,4972,daraz,200,OK,Thread Group 1-5,text,true,,500724,236,20,20,https://www.daraz.com.bd/,568,0,0
1732391526694,568,daraz-0,301,Moved Permanently,Thread Group 1-5,text,true,,634,118,20,20,http://www.daraz.com.bd/,568,0,0
1732391527262,4404,daraz-1,200,OK,Thread Group 1-5,text,true,,500090,118,20,20,https://www.daraz.com.bd/,537,0,0
1732391522968,8976,daraz,200,OK,Thread Group 1-18,text,true,,499890,236,20,20,https://www.daraz.com.bd/,372,0,176
1732391522968,372,daraz-0,301,Moved Permanently,Thread Group 1-18,text,true,,634,118,20,20,http://www.daraz.com.bd/,372,0,176
1732391523342,8602,daraz-1,200,OK,Thread Group 1-18,text,true,,499256,118,20,20,https://www.daraz.com.bd/,1219,0,726
1732391522868,9161,daraz,200,OK,Thread Group 1-17,text,true,,499802,236,20,20,https://www.daraz.com.bd/,343,0,166
1732391522868,343,daraz-0,301,Moved Permanently,Thread Group 1-17,text,true,,634,118,20,20,http://www.daraz.com.bd/,343,0,166
1732391523212,8817,daraz-1,200,OK,Thread Group 1-17,text,true,,499168,118,20,20,https://www.daraz.com.bd/,1154,0,679
1732391529461,4855,daraz,200,OK,Thread Group 1-12,text,true,,500886,236,20,20,https://www.daraz.com.bd/,323,0,0
1732391529461,323,daraz-0,301,Moved Permanently,Thread Group 1-12,text,true,,634,118,20,20,http://www.daraz.com.bd/,323,0,0
1732391529784,4532,daraz-1,200,OK,Thread Group 1-12,text,true,,500252,118,20,20,https://www.daraz.com.bd/,558,0,0
1732391523068,11397,daraz,200,OK,Thread Group 1-19,text,true,,500818,236,20,20,https://www.daraz.com.bd/,394,0,196
1732391523068,394,daraz-0,301,Moved Permanently,Thread Group 1-19,text,true,,634,118,20,20,http://www.daraz.com.bd/,394,0,196
1732391523463,11002,daraz-1,200,OK,Thread Group 1-19,text,true,,500184,118,20,20,https://www.daraz.com.bd/,1286,0,743
1732391522768,12671,daraz,200,OK,Thread Group 1-16,text,true,,499937,236,20,20,https://www.daraz.com.bd/,341,0,159
1732391522768,341,daraz-0,301,Moved Permanently,Thread Group 1-16,text,true,,634,118,20,20,http://www.daraz.com.bd/,341,0,159
1732391523110,12329,daraz-1,200,OK,Thread Group 1-16,text,true,,499303,118,20,20,https://www.daraz.com.bd/,1136,0,651
1732391530086,5523,daraz,200,OK,Thread Group 1-13,text,true,,499888,236,20,20,https://www.daraz.com.bd/,402,0,0
1732391530086,402,daraz-0,301,Moved Permanently,Thread Group 1-13,text,true,,634,118,20,20,http://www.daraz.com.bd/,402,0,0
1732391530488,5121,daraz-1,200,OK,Thread Group 1-13,text,true,,499254,118,20,20,https://www.daraz.com.bd/,650,0,0
1732391522667,12997,daraz,200,OK,Thread Group 1-15,text,true,,500126,236,20,20,https://www.daraz.com.bd/,311,0,146
1732391522667,311,daraz-0,301,Moved Permanently,Thread Group 1-15,text,true,,634,118,20,20,http://www.daraz.com.bd/,311,0,146
1732391522978,12686,daraz-1,200,OK,Thread Group 1-15,text,true,,499492,118,20,20,https://www.daraz.com.bd/,1044,0,593
1732391526043,9764,daraz,200,OK,Thread Group 1-4,text,true,,499010,236,20,20,https://www.daraz.com.bd/,417,0,0
1732391526043,417,daraz-0,301,Moved Permanently,Thread Group 1-4,text,true,,634,118,20,20,http://www.daraz.com.bd/,417,0,0
1732391526460,9347,daraz-1,200,OK,Thread Group 1-4,text,true,,498376,118,20,20,https://www.daraz.com.bd/,645,0,0
1732391522567,13437,daraz,200,OK,Thread Group 1-14,text,true,,498969,236,20,20,https://www.daraz.com.bd/,303,0,147
1732391522567,303,daraz-0,301,Moved Permanently,Thread Group 1-14,text,true,,634,118,20,20,http://www.daraz.com.bd/,303,0,147
1732391522871,13133,daraz-1,200,OK,Thread Group 1-14,text,true,,498335,118,20,20,https://www.daraz.com.bd/,1008,0,555
1732391527614,8987,daraz,200,OK,Thread Group 1-7,text,true,,500544,236,20,20,https://www.daraz.com.bd/,372,0,0
1732391527614,372,daraz-0,301,Moved Permanently,Thread Group 1-7,text,true,,634,118,20,20,http://www.daraz.com.bd/,372,0,0
1732391527987,8614,daraz-1,200,OK,Thread Group 1-7,text,true,,499910,118,20,20,https://www.daraz.com.bd/,653,0,0
1732391529158,8281,daraz,200,OK,Thread Group 1-9,text,true,,500089,236,20,20,https://www.daraz.com.bd/,362,0,0
1732391529158,362,daraz-0,301,Moved Permanently,Thread Group 1-9,text,true,,634,118,20,20,http://www.daraz.com.bd/,362,0,0
1732391529520,7919,daraz-1,200,OK,Thread Group 1-9,text,true,,499455,118,20,20,https://www.daraz.com.bd/,569,0,0
1732391531666,6198,daraz,200,OK,Thread Group 1-5,text,true,,499853,236,20,20,https://www.daraz.com.bd/,335,0,0
1732391531666,335,daraz-0,301,Moved Permanently,Thread Group 1-5,text,true,,634,118,20,20,http://www.daraz.com.bd/,335,0,0
1732391532001,5863,daraz-1,200,OK,Thread Group 1-5,text,true,,499219,118,20,20,https://www.daraz.com.bd/,579,0,0
1732391525439,12537,daraz,200,OK,Thread Group 1-3,text,true,,499887,236,20,20,https://www.daraz.com.bd/,334,0,0
1732391525439,334,daraz-0,301,Moved Permanently,Thread Group 1-3,text,true,,634,118,20,20,http://www.daraz.com.bd/,334,0,0
1732391525773,12203,daraz-1,200,OK,Thread Group 1-3,text,true,,499253,118,20,20,https://www.daraz.com.bd/,587,0,0
1732391529762,8218,daraz,200,OK,Thread Group 1-11,text,true,,499893,236,20,20,https://www.daraz.com.bd/,354,0,0
1732391529762,354,daraz-0,301,Moved Permanently,Thread Group 1-11,text,true,,634,118,20,20,http://www.daraz.com.bd/,354,0,0
1732391530116,7864,daraz-1,200,OK,Thread Group 1-11,text,true,,499259,118,20,20,https://www.daraz.com.bd/,665,0,0
1732391531433,6590,daraz,200,OK,Thread Group 1-1,text,true,,498969,236,20,20,https://www.daraz.com.bd/,334,0,0
1732391531433,334,daraz-0,301,Moved Permanently,Thread Group 1-1,text,true,,634,118,20,20,http://www.daraz.com.bd/,334,0,0
1732391531767,6256,daraz-1,200,OK,Thread Group 1-1,text,true,,498335,118,20,20,https://www.daraz.com.bd/,544,0,0
1732391527721,10448,daraz,200,OK,Thread Group 1-6,text,true,,500801,236,20,20,https://www.daraz.com.bd/,398,0,0
1732391527721,398,daraz-0,301,Moved Permanently,Thread Group 1-6,text,true,,634,118,20,20,http://www.daraz.com.bd/,398,0,0
1732391528119,10050,daraz-1,200,OK,Thread Group 1-6,text,true,,500167,118,20,20,https://www.daraz.com.bd/,654,0,0
1732391531007,7303,daraz,200,OK,Thread Group 1-10,text,true,,500050,236,20,20,https://www.daraz.com.bd/,433,0,0
1732391531007,433,daraz-0,301,Moved Permanently,Thread Group 1-10,text,true,,634,118,20,20,http://www.daraz.com.bd/,433,0,0
1732391531441,6869,daraz-1,200,OK,Thread Group 1-10,text,true,,499416,118,20,20,https://www.daraz.com.bd/,524,0,0
1732391527606,10983,daraz,200,OK,Thread Group 1-8,text,true,,498945,236,20,20,https://www.daraz.com.bd/,363,0,0
1732391527606,363,daraz-0,301,Moved Permanently,Thread Group 1-8,text,true,,634,118,20,20,http://www.daraz.com.bd/,363,0,0
1732391527969,10620,daraz-1,200,OK,Thread Group 1-8,text,true,,498311,118,20,20,https://www.daraz.com.bd/,691,0,0
1732391523329,15370,daraz,200,OK,Thread Group 1-20,text,true,,500473,236,20,20,https://www.daraz.com.bd/,452,0,217
1732391523329,453,daraz-0,301,Moved Permanently,Thread Group 1-20,text,true,,634,118,20,20,http://www.daraz.com.bd/,452,0,217
1732391523782,14917,daraz-1,200,OK,Thread Group 1-20,text,true,,499839,118,20,20,https://www.daraz.com.bd/,1374,0,893
1732391534315,4844,daraz,200,OK,Thread Group 1-12,text,true,,500073,236,20,20,https://www.daraz.com.bd/,374,0,0
1732391534315,374,daraz-0,301,Moved Permanently,Thread Group 1-12,text,true,,634,118,20,20,http://www.daraz.com.bd/,374,0,0
1732391534689,4470,daraz-1,200,OK,Thread Group 1-12,text,true,,499439,118,20,20,https://www.daraz.com.bd/,595,0,0
1732391531512,7849,daraz,200,OK,Thread Group 1-2,text,true,,500522,236,20,20,https://www.daraz.com.bd/,330,0,0
1732391531512,330,daraz-0,301,Moved Permanently,Thread Group 1-2,text,true,,634,118,20,20,http://www.daraz.com.bd/,330,0,0
1732391531842,7519,daraz-1,200,OK,Thread Group 1-2,text,true,,499888,118,20,20,https://www.daraz.com.bd/,528,0,0
1732391531944,7569,daraz,200,OK,Thread Group 1-18,text,true,,500178,236,20,20,https://www.daraz.com.bd/,326,0,0
1732391531944,327,daraz-0,301,Moved Permanently,Thread Group 1-18,text,true,,634,118,20,20,http://www.daraz.com.bd/,326,0,0
1732391532271,7242,daraz-1,200,OK,Thread Group 1-18,text,true,,499544,118,20,20,https://www.daraz.com.bd/,621,0,0
1732391535608,5713,daraz,200,OK,Thread Group 1-13,text,true,,500854,236,20,20,https://www.daraz.com.bd/,387,0,0
1732391535608,387,daraz-0,301,Moved Permanently,Thread Group 1-13,text,true,,634,118,20,20,http://www.daraz.com.bd/,387,0,0
1732391535995,5326,daraz-1,200,OK,Thread Group 1-13,text,true,,500220,118,20,20,https://www.daraz.com.bd/,564,0,0
1732391537980,4259,daraz,200,OK,Thread Group 1-11,text,true,,500149,236,20,20,https://www.daraz.com.bd/,323,0,0
1732391537980,323,daraz-0,301,Moved Permanently,Thread Group 1-11,text,true,,634,118,20,20,http://www.daraz.com.bd/,323,0,0
1732391538304,3935,daraz-1,200,OK,Thread Group 1-11,text,true,,499515,118,20,20,https://www.daraz.com.bd/,535,0,0
1732391535806,6823,daraz,200,OK,Thread Group 1-4,text,true,,500080,236,20,20,https://www.daraz.com.bd/,343,0,0
1732391535806,343,daraz-0,301,Moved Permanently,Thread Group 1-4,text,true,,634,118,20,20,http://www.daraz.com.bd/,343,0,0
1732391536149,6480,daraz-1,200,OK,Thread Group 1-4,text,true,,499446,118,20,20,https://www.daraz.com.bd/,610,0,0
1732391534464,8825,daraz,200,OK,Thread Group 1-19,text,true,,500469,236,20,20,https://www.daraz.com.bd/,399,0,0
1732391534464,399,daraz-0,301,Moved Permanently,Thread Group 1-19,text,true,,634,118,20,20,http://www.daraz.com.bd/,399,0,0
1732391534863,8426,daraz-1,200,OK,Thread Group 1-19,text,true,,499835,118,20,20,https://www.daraz.com.bd/,646,0,0
1732391532030,11327,daraz,200,OK,Thread Group 1-17,text,true,,500810,236,20,20,https://www.daraz.com.bd/,369,0,0
1732391532030,369,daraz-0,301,Moved Permanently,Thread Group 1-17,text,true,,634,118,20,20,http://www.daraz.com.bd/,369,0,0
1732391532399,10958,daraz-1,200,OK,Thread Group 1-17,text,true,,500176,118,20,20,https://www.daraz.com.bd/,617,0,0
1732391535664,8611,daraz,200,OK,Thread Group 1-15,text,true,,499025,236,20,20,https://www.daraz.com.bd/,374,0,0
1732391535664,374,daraz-0,301,Moved Permanently,Thread Group 1-15,text,true,,634,118,20,20,http://www.daraz.com.bd/,374,0,0
1732391536038,8237,daraz-1,200,OK,Thread Group 1-15,text,true,,498391,118,20,20,https://www.daraz.com.bd/,568,0,0
1732391539161,5946,daraz,200,OK,Thread Group 1-12,text,true,,499998,236,20,20,https://www.daraz.com.bd/,387,0,0
1732391539161,387,daraz-0,301,Moved Permanently,Thread Group 1-12,text,true,,634,118,20,20,http://www.daraz.com.bd/,387,0,0
1732391539548,5559,daraz-1,200,OK,Thread Group 1-12,text,true,,499364,118,20,20,https://www.daraz.com.bd/,613,0,0
1732391537438,7966,daraz,200,OK,Thread Group 1-9,text,true,,499717,236,20,20,https://www.daraz.com.bd/,432,0,0
1732391537438,432,daraz-0,301,Moved Permanently,Thread Group 1-9,text,true,,634,118,20,20,http://www.daraz.com.bd/,432,0,0
1732391537870,7534,daraz-1,200,OK,Thread Group 1-9,text,true,,499083,118,20,20,https://www.daraz.com.bd/,486,0,0
1732391538022,7477,daraz,200,OK,Thread Group 1-1,text,true,,500742,236,20,20,https://www.daraz.com.bd/,290,0,0
1732391538022,290,daraz-0,301,Moved Permanently,Thread Group 1-1,text,true,,634,118,20,20,http://www.daraz.com.bd/,290,0,0
1732391538313,7186,daraz-1,200,OK,Thread Group 1-1,text,true,,500108,118,20,20,https://www.daraz.com.bd/,511,0,0
1732391542240,3899,daraz,200,OK,Thread Group 1-11,text,true,,500334,236,20,20,https://www.daraz.com.bd/,403,0,0
1732391542240,403,daraz-0,301,Moved Permanently,Thread Group 1-11,text,true,,634,118,20,20,http://www.daraz.com.bd/,403,0,0
1732391542643,3496,daraz-1,200,OK,Thread Group 1-11,text,true,,499700,118,20,20,https://www.daraz.com.bd/,511,0,0
1732391536601,10154,daraz,200,OK,Thread Group 1-7,text,true,,500766,236,20,20,https://www.daraz.com.bd/,429,0,0
1732391536601,429,daraz-0,301,Moved Permanently,Thread Group 1-7,text,true,,634,118,20,20,http://www.daraz.com.bd/,429,0,0
1732391537030,9725,daraz-1,200,OK,Thread Group 1-7,text,true,,500132,118,20,20,https://www.daraz.com.bd/,1050,0,0
1732391538589,8517,daraz,200,OK,Thread Group 1-8,text,true,,499664,236,20,20,https://www.daraz.com.bd/,368,0,0
1732391538589,368,daraz-0,301,Moved Permanently,Thread Group 1-8,text,true,,634,118,20,20,http://www.daraz.com.bd/,368,0,0
1732391538957,8149,daraz-1,200,OK,Thread Group 1-8,text,true,,499030,118,20,20,https://www.daraz.com.bd/,573,0,0
1732391541323,6001,daraz,200,OK,Thread Group 1-13,text,true,,499935,236,20,20,https://www.daraz.com.bd/,412,0,0
1732391541323,412,daraz-0,301,Moved Permanently,Thread Group 1-13,text,true,,634,118,20,20,http://www.daraz.com.bd/,412,0,0
1732391541735,5589,daraz-1,200,OK,Thread Group 1-13,text,true,,499301,118,20,20,https://www.daraz.com.bd/,613,0,0
1732391537864,9486,daraz,200,OK,Thread Group 1-5,text,true,,499819,236,20,20,https://www.daraz.com.bd/,351,0,0
1732391537864,351,daraz-0,301,Moved Permanently,Thread Group 1-5,text,true,,634,118,20,20,http://www.daraz.com.bd/,351,0,0
1732391538216,9134,daraz-1,200,OK,Thread Group 1-5,text,true,,499185,118,20,20,https://www.daraz.com.bd/,488,0,0
1732391538311,9231,daraz,200,OK,Thread Group 1-10,text,true,,500814,236,20,20,https://www.daraz.com.bd/,291,0,0
1732391538311,291,daraz-0,301,Moved Permanently,Thread Group 1-10,text,true,,634,118,20,20,http://www.daraz.com.bd/,291,0,0
1732391538602,8940,daraz-1,200,OK,Thread Group 1-10,text,true,,500180,118,20,20,https://www.daraz.com.bd/,590,0,0
1732391535439,12420,daraz,200,OK,Thread Group 1-16,text,true,,500481,236,20,20,https://www.daraz.com.bd/,438,0,0
1732391535439,438,daraz-0,301,Moved Permanently,Thread Group 1-16,text,true,,634,118,20,20,http://www.daraz.com.bd/,438,0,0
1732391535877,11982,daraz-1,200,OK,Thread Group 1-16,text,true,,499847,118,20,20,https://www.daraz.com.bd/,484,0,0
1732391542630,5884,daraz,200,OK,Thread Group 1-4,text,true,,500077,236,20,20,https://www.daraz.com.bd/,341,0,0
1732391542630,341,daraz-0,301,Moved Permanently,Thread Group 1-4,text,true,,634,118,20,20,http://www.daraz.com.bd/,341,0,0
1732391542971,5543,daraz-1,200,OK,Thread Group 1-4,text,true,,499443,118,20,20,https://www.daraz.com.bd/,595,0,0
1732391538182,10556,daraz,200,OK,Thread Group 1-6,text,true,,500467,236,20,20,https://www.daraz.com.bd/,312,0,0
1732391538182,312,daraz-0,301,Moved Permanently,Thread Group 1-6,text,true,,634,118,20,20,http://www.daraz.com.bd/,312,0,0
1732391538494,10244,daraz-1,200,OK,Thread Group 1-6,text,true,,499833,118,20,20,https://www.daraz.com.bd/,551,0,0
1732391536004,13085,daraz,200,OK,Thread Group 1-14,text,true,,499848,236,20,20,https://www.daraz.com.bd/,335,0,0
1732391536004,335,daraz-0,301,Moved Permanently,Thread Group 1-14,text,true,,634,118,20,20,http://www.daraz.com.bd/,335,0,0
1732391536339,12750,daraz-1,200,OK,Thread Group 1-14,text,true,,499214,118,20,20,https://www.daraz.com.bd/,602,0,0
1732391539513,9720,daraz,200,OK,Thread Group 1-18,text,true,,499899,236,20,20,https://www.daraz.com.bd/,419,0,0
1732391539513,419,daraz-0,301,Moved Permanently,Thread Group 1-18,text,true,,634,118,20,20,http://www.daraz.com.bd/,419,0,0
1732391539932,9301,daraz-1,200,OK,Thread Group 1-18,text,true,,499265,118,20,20,https://www.daraz.com.bd/,664,0,0
1732391538699,10752,daraz,200,OK,Thread Group 1-20,text,true,,499690,236,20,20,https://www.daraz.com.bd/,404,0,0
1732391538699,404,daraz-0,301,Moved Permanently,Thread Group 1-20,text,true,,634,118,20,20,http://www.daraz.com.bd/,404,0,0
1732391539103,10348,daraz-1,200,OK,Thread Group 1-20,text,true,,499056,118,20,20,https://www.daraz.com.bd/,636,0,0
1732391539362,10551,daraz,200,OK,Thread Group 1-2,text,true,,499802,236,20,20,https://www.daraz.com.bd/,451,0,0
1732391539362,451,daraz-0,301,Moved Permanently,Thread Group 1-2,text,true,,634,118,20,20,http://www.daraz.com.bd/,451,0,0
1732391539813,10100,daraz-1,200,OK,Thread Group 1-2,text,true,,499168,118,20,20,https://www.daraz.com.bd/,605,0,0
1732391537975,12009,daraz,200,OK,Thread Group 1-3,text,true,,499654,236,20,20,https://www.daraz.com.bd/,316,0,0
1732391537975,316,daraz-0,301,Moved Permanently,Thread Group 1-3,text,true,,634,118,20,20,http://www.daraz.com.bd/,316,0,0
1732391538292,11692,daraz-1,200,OK,Thread Group 1-3,text,true,,499020,118,20,20,https://www.daraz.com.bd/,510,0,0
1732391543291,6785,daraz,200,OK,Thread Group 1-19,text,true,,500684,236,20,20,https://www.daraz.com.bd/,457,0,0
1732391543291,457,daraz-0,301,Moved Permanently,Thread Group 1-19,text,true,,634,118,20,20,http://www.daraz.com.bd/,457,0,0
1732391543749,6327,daraz-1,200,OK,Thread Group 1-19,text,true,,500050,118,20,20,https://www.daraz.com.bd/,643,0,0
1732391544276,7030,daraz,200,OK,Thread Group 1-15,text,true,,499919,236,20,20,https://www.daraz.com.bd/,450,0,0
1732391544276,450,daraz-0,301,Moved Permanently,Thread Group 1-15,text,true,,634,118,20,20,http://www.daraz.com.bd/,450,0,0
1732391544727,6579,daraz-1,200,OK,Thread Group 1-15,text,true,,499285,118,20,20,https://www.daraz.com.bd/,575,0,0
1732391546139,5511,daraz,200,OK,Thread Group 1-11,text,true,,498833,236,20,20,https://www.daraz.com.bd/,451,0,0
1732391546139,451,daraz-0,301,Moved Permanently,Thread Group 1-11,text,true,,634,118,20,20,http://www.daraz.com.bd/,451,0,0
1732391546590,5060,daraz-1,200,OK,Thread Group 1-11,text,true,,498199,118,20,20,https://www.daraz.com.bd/,648,0,0
1732391545108,7550,daraz,200,OK,Thread Group 1-12,text,true,,499792,236,20,20,https://www.daraz.com.bd/,405,0,0
1732391545108,405,daraz-0,301,Moved Permanently,Thread Group 1-12,text,true,,634,118,20,20,http://www.daraz.com.bd/,405,0,0
1732391545513,7145,daraz-1,200,OK,Thread Group 1-12,text,true,,499158,118,20,20,https://www.daraz.com.bd/,588,0,0
1732391547324,5900,daraz,200,OK,Thread Group 1-13,text,true,,499756,236,20,20,https://www.daraz.com.bd/,354,0,0
1732391547324,354,daraz-0,301,Moved Permanently,Thread Group 1-13,text,true,,634,118,20,20,http://www.daraz.com.bd/,354,0,0
